Z3ProductSet_time,CanonicalHyperCubeSet_time,Z3ProductSet_outcome,CanonicalHyperCubeSet_outcome,description
0.24263270001392812,2.7999631129205227e-06,False,False,"<allow_list=[ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True), ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>"
0.06543780001811683,1.2999516911804676e-06,False,False,"<allow_list=[ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True), ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>"
0.2162491999915801,4.499976057559252e-06,False,False,"<allow_list=[ConnectionAttributes(src_ports=[11, 111, 1, 22, 2, 222, (1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42, 11, 1], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/my/funny/cat'], negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True), ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>"
2.722205700003542,4.799978341907263e-06,False,False,"<allow_list=[ConnectionAttributes(src_ports=[(1024, 1048), (2024, 2048), (4000, 5005), 6002, 6007], negate_src_ports=False, dst_ports=[1, 2, 3, 123, (1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=False, methods=['GET', 'DELETE', 'PUT'], negate_methods=False, paths=['*/fun', '/server/*', '/server1/*'], negate_paths=True, hosts=['/canada/*', '/us/newyork/*', '/france/paris/*'], negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True), ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>"
0.10669280000729486,3.999972250312567e-06,False,False,"<allow_list=[ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['PUT', 'DELETE', 'CONNECT'], negate_methods=False, paths=['*/update', '*/request', '/server3/*'], negate_paths=False, hosts=['/my/funny/cat'], negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True), ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>"
0.12901799997780472,1.0999501682817936e-06,False,False,"<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True)]; deny_list=[]>"
0.21546610002405941,1.00000761449337e-06,False,False,"<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False)]; deny_list=[]>"
0.3312889999942854,7.999478839337826e-07,False,False,"<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 1048), (2024, 2048), (4000, 5005), 6002, 6007], negate_src_ports=False, dst_ports=[1, 2, 3, 123, (1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=False, methods=['GET', 'DELETE', 'PUT'], negate_methods=False, paths=['*/fun', '/server/*', '/server1/*'], negate_paths=True, hosts=['/canada/*', '/us/newyork/*', '/france/paris/*'], negate_hosts=False)]; deny_list=[]>"
0.14147870003944263,9.00006853044033e-07,False,False,"<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True), ConnectionAttributes(src_ports=[11, 111, 1, 22, 2, 222, (1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42, 11, 1], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['PUT', 'DELETE', 'CONNECT'], negate_methods=False, paths=['*/update', '*/request', '/server3/*'], negate_paths=False, hosts=['/my/funny/cat'], negate_hosts=False)]; deny_list=[]>"
0.054477699974086136,9.00006853044033e-07,False,False,"<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True), ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[11, 111, 1, 22, 2, 222, (1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42, 11, 1], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/my/funny/cat'], negate_hosts=False)]; deny_list=[]>"
0.14366219996009022,1.00000761449337e-06,False,False,"<allow_list=[ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>;<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False), ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False), ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True), ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False), ConnectionAttributes(src_ports=[11, 111, 1, 22, 2, 222, (1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42, 11, 1], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/my/funny/cat'], negate_hosts=False)]; deny_list=[]>"
